subject_id,record_stem,session_id,activity,window_start,window_end,window_mid,rgb_true_hazard,gate_open,gate_open_raw,smoothed_log_likelihood,smoothed_anomaly_score,image_full_path,has_rgb_frame
s08,08_4,session04,making a salad,265.0,270.0,267.5,0,1,1,-12.595532628565877,12.595532628565877,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04012.jpg,1
s08,08_4,session04,making pancake,267.5,272.5,270.0,0,1,1,-8.882286423500455,8.882286423500455,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making a salad,267.5,272.5,270.0,0,1,0,-7.329267559048382,7.329267559048382,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04050.jpg,1
s08,08_4,session04,making a salad,267.5,272.5,270.0,0,0,0,-4.424371405880954,4.424371405880954,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04050.jpg,1
s08,08_4,session04,making pancake,267.5,272.5,270.0,0,0,0,-6.792844310083997,6.792844310083997,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making pancake,267.5,272.5,270.0,0,0,0,-7.910649478878838,7.910649478878838,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making a salad,267.5,272.5,270.0,0,1,1,-10.199541570868583,10.199541570868583,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04050.jpg,1
s08,08_4,session04,making a salad,270.0,275.0,272.5,0,1,0,-7.90266897900873,7.90266897900873,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04088.jpg,1
s08,08_4,session04,making a salad,270.0,275.0,272.5,0,0,0,-7.446692669488122,7.446692669488122,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04088.jpg,1
s08,08_4,session04,making pancake,270.0,275.0,272.5,0,0,0,-8.070079703917333,8.070079703917333,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making pancake,270.0,275.0,272.5,0,1,1,-11.217929332842791,11.217929332842791,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making a salad,270.0,275.0,272.5,0,1,1,-10.767159083829691,10.767159083829691,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04088.jpg,1
s08,08_4,session04,making pancake,270.0,275.0,272.5,0,1,1,-8.38529534367441,8.38529534367441,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making pancake,272.5,277.5,275.0,0,1,0,-5.243957268098538,5.243957268098538,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making a salad,272.5,277.5,275.0,0,0,0,-3.426401907728108,3.426401907728108,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04125.jpg,1
s08,08_4,session04,making a salad,272.5,277.5,275.0,0,0,0,-5.1032558553560605,5.1032558553560605,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04125.jpg,1
s08,08_4,session04,making pancake,272.5,277.5,275.0,0,0,0,-7.88503798752836,7.88503798752836,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making pancake,272.5,277.5,275.0,0,1,1,-10.480628963902264,10.480628963902264,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making a salad,272.5,277.5,275.0,0,1,1,-9.858659866934309,9.858659866934309,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04125.jpg,1
s08,08_4,session04,making a salad,275.0,280.0,277.5,0,1,1,-9.089915540522101,9.089915540522101,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04162.jpg,1
s08,08_4,session04,making pancake,275.0,280.0,277.5,0,1,1,-9.031468361336094,9.031468361336094,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making pancake,275.0,280.0,277.5,0,1,1,-9.948336835509496,9.948336835509496,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making a salad,275.0,280.0,277.5,0,1,1,-10.216057557531467,10.216057557531467,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04162.jpg,1
s08,08_4,session04,making a salad,275.0,280.0,277.5,0,1,0,-7.680517006468875,7.680517006468875,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04162.jpg,1
s08,08_4,session04,making pancake,275.0,280.0,277.5,0,0,0,-5.266145979563611,5.266145979563611,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making pancake/camera_1_fps_15/08_4_03953.jpg,1
s08,08_4,session04,making a salad,277.5,282.5,280.0,0,0,0,-5.113364798325487,5.113364798325487,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04200.jpg,1
s08,08_4,session04,making a salad,277.5,282.5,280.0,0,0,0,-5.155223830140156,5.155223830140156,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04200.jpg,1
s08,08_4,session04,making a salad,277.5,282.5,280.0,0,0,0,-7.2959054826795375,7.2959054826795375,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04200.jpg,1
s08,08_4,session04,making a salad,280.0,285.0,282.5,0,0,0,-7.583657967145423,7.583657967145423,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04238.jpg,1
s08,08_4,session04,making a salad,280.0,285.0,282.5,0,1,1,-8.190484951984843,8.190484951984843,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04238.jpg,1
s08,08_4,session04,making a salad,280.0,285.0,282.5,0,1,1,-8.501169410582714,8.501169410582714,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04238.jpg,1
s08,08_4,session04,making a salad,282.5,287.5,285.0,0,1,0,-8.000394542101153,8.000394542101153,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04275.jpg,1
s08,08_4,session04,making a salad,282.5,287.5,285.0,0,0,0,-7.412005902261327,7.412005902261327,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04275.jpg,1
s08,08_4,session04,making a salad,282.5,287.5,285.0,0,0,0,-6.56486840276299,6.56486840276299,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04275.jpg,1
s08,08_4,session04,making a salad,285.0,290.0,287.5,0,0,0,-6.560909322599168,6.560909322599168,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04312.jpg,1
s08,08_4,session04,making a salad,285.0,290.0,287.5,0,1,1,-9.600934527698621,9.600934527698621,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04312.jpg,1
s08,08_4,session04,making a salad,285.0,290.0,287.5,0,1,1,-10.961622167782698,10.961622167782698,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04312.jpg,1
s08,08_4,session04,making a salad,287.5,292.5,290.0,0,1,1,-9.031086187067876,9.031086187067876,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04350.jpg,1
s08,08_4,session04,making a salad,287.5,292.5,290.0,0,1,0,-7.696949559025595,7.696949559025595,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04350.jpg,1
s08,08_4,session04,making a salad,287.5,292.5,290.0,0,0,0,-6.370319115657796,6.370319115657796,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04350.jpg,1
s08,08_4,session04,making a salad,290.0,295.0,292.5,0,1,1,-8.405875444150567,8.405875444150567,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04388.jpg,1
s08,08_4,session04,making a salad,290.0,295.0,292.5,0,1,1,-9.128682190724998,9.128682190724998,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04388.jpg,1
s08,08_4,session04,making a salad,290.0,295.0,292.5,0,1,0,-7.91293498712727,7.91293498712727,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04388.jpg,1
s08,08_4,session04,making a salad,292.5,297.5,295.0,0,0,0,-5.867174615648117,5.867174615648117,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04425.jpg,1
s08,08_4,session04,making a salad,292.5,297.5,295.0,0,0,0,-5.653654119227873,5.653654119227873,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04425.jpg,1
s08,08_4,session04,making a salad,292.5,297.5,295.0,0,0,0,-6.937423954079747,6.937423954079747,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04425.jpg,1
s08,08_4,session04,making a salad,295.0,300.0,297.5,0,0,0,-6.929508280435919,6.929508280435919,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04462.jpg,1
s08,08_4,session04,making a salad,295.0,300.0,297.5,0,0,0,-6.507606586484457,6.507606586484457,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04462.jpg,1
s08,08_4,session04,making a salad,295.0,300.0,297.5,0,0,0,-6.942343948728438,6.942343948728438,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04462.jpg,1
s08,08_4,session04,making a salad,297.5,302.5,300.0,0,1,1,-9.435539911943737,9.435539911943737,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04500.jpg,1
s08,08_4,session04,making a salad,297.5,302.5,300.0,0,1,1,-9.705337203631768,9.705337203631768,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04500.jpg,1
s08,08_4,session04,making a salad,297.5,302.5,300.0,0,1,0,-7.6081659879133525,7.6081659879133525,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04500.jpg,1
s08,08_4,session04,making a salad,300.0,305.0,302.5,0,0,0,-6.898919306702424,6.898919306702424,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04538.jpg,1
s08,08_4,session04,making a salad,300.0,305.0,302.5,0,0,0,-4.808138745534419,4.808138745534419,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04538.jpg,1
s08,08_4,session04,making a salad,300.0,305.0,302.5,0,0,0,-6.948466763072446,6.948466763072446,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04538.jpg,1
s08,08_4,session04,making a salad,302.5,307.5,305.0,0,1,1,-11.286370727956543,11.286370727956543,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04575.jpg,1
s08,08_4,session04,making a salad,302.5,307.5,305.0,0,1,1,-16.727131664765114,16.727131664765114,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04575.jpg,1
s08,08_4,session04,making a salad,302.5,307.5,305.0,0,1,1,-20.017084024072087,20.017084024072087,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04575.jpg,1
s08,08_4,session04,making a salad,305.0,310.0,307.5,0,1,1,-19.26539457296886,19.26539457296886,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04612.jpg,1
s08,08_4,session04,making a salad,305.0,310.0,307.5,0,1,1,-19.778502828828966,19.778502828828966,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04612.jpg,1
s08,08_4,session04,making a salad,305.0,310.0,307.5,0,1,1,-19.481758161033568,19.481758161033568,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04612.jpg,1
s08,08_4,session04,making a salad,307.5,312.5,310.0,0,1,1,-15.708322769456757,15.708322769456757,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04650.jpg,1
s08,08_4,session04,making a salad,307.5,312.5,310.0,0,1,1,-9.757926201335158,9.757926201335158,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04650.jpg,1
s08,08_4,session04,making a salad,307.5,312.5,310.0,0,1,0,-6.6818811545384404,6.6818811545384404,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04650.jpg,1
s08,08_4,session04,making a salad,310.0,315.0,312.5,0,1,1,-10.785129638178086,10.785129638178086,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04688.jpg,1
s08,08_4,session04,making a salad,310.0,315.0,312.5,0,1,1,-15.705855492988215,15.705855492988215,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04688.jpg,1
s08,08_4,session04,making a salad,310.0,315.0,312.5,0,1,1,-18.753499549531977,18.753499549531977,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04688.jpg,1
s08,08_4,session04,making a salad,312.5,317.5,315.0,0,1,1,-18.39095398937839,18.39095398937839,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04725.jpg,1
s08,08_4,session04,making a salad,312.5,317.5,315.0,0,1,1,-19.089284858751196,19.089284858751196,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04725.jpg,1
s08,08_4,session04,making a salad,312.5,317.5,315.0,0,1,1,-18.839408525049905,18.839408525049905,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04725.jpg,1
s08,08_4,session04,making a salad,315.0,320.0,317.5,0,1,1,-13.467552988591684,13.467552988591684,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04762.jpg,1
s08,08_4,session04,making a salad,315.0,320.0,317.5,0,1,1,-10.145771853227826,10.145771853227826,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04762.jpg,1
s08,08_4,session04,making a salad,315.0,320.0,317.5,0,1,0,-7.003476255136921,7.003476255136921,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04762.jpg,1
s08,08_4,session04,making a salad,317.5,322.5,320.0,0,1,1,-8.711411430394756,8.711411430394756,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04800.jpg,1
s08,08_4,session04,making a salad,317.5,322.5,320.0,0,1,0,-6.354617598927064,6.354617598927064,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04800.jpg,1
s08,08_4,session04,making a salad,317.5,322.5,320.0,0,0,0,-6.782795274269893,6.782795274269893,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04800.jpg,1
s08,08_4,session04,making a salad,320.0,325.0,322.5,0,0,0,-7.240965262784226,7.240965262784226,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04838.jpg,1
s08,08_4,session04,making a salad,320.0,325.0,322.5,0,0,0,-7.341315761243297,7.341315761243297,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04838.jpg,1
s08,08_4,session04,making a salad,320.0,325.0,322.5,0,0,0,-6.5971816241926335,6.5971816241926335,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04838.jpg,1
s08,08_4,session04,making a salad,322.5,327.5,325.0,0,0,0,-6.990056791672342,6.990056791672342,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04875.jpg,1
s08,08_4,session04,making a salad,322.5,327.5,325.0,0,0,0,-7.461029017903418,7.461029017903418,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04875.jpg,1
s08,08_4,session04,making a salad,322.5,327.5,325.0,0,1,1,-8.523617267324845,8.523617267324845,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04875.jpg,1
s08,08_4,session04,making a salad,325.0,330.0,327.5,0,1,0,-7.644133850888103,7.644133850888103,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04912.jpg,1
s08,08_4,session04,making a salad,325.0,330.0,327.5,0,1,1,-9.107630319633873,9.107630319633873,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04912.jpg,1
s08,08_4,session04,making a salad,325.0,330.0,327.5,0,1,0,-6.543670268620069,6.543670268620069,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04912.jpg,1
s08,08_4,session04,making a salad,327.5,332.5,330.0,0,1,1,-8.598979085132921,8.598979085132921,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04950.jpg,1
s08,08_4,session04,making a salad,327.5,332.5,330.0,0,1,1,-10.428893000219247,10.428893000219247,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04950.jpg,1
s08,08_4,session04,making a salad,327.5,332.5,330.0,0,1,1,-14.391345726253208,14.391345726253208,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04950.jpg,1
s08,08_4,session04,making a salad,330.0,335.0,332.5,0,1,1,-14.456344282332006,14.456344282332006,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04988.jpg,1
s08,08_4,session04,making a salad,330.0,335.0,332.5,0,1,1,-14.511948801249275,14.511948801249275,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04988.jpg,1
s08,08_4,session04,making a salad,330.0,335.0,332.5,0,1,1,-14.04851617169867,14.04851617169867,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_04988.jpg,1
s08,08_4,session04,making a salad,332.5,337.5,335.0,0,1,1,-12.08860499030475,12.08860499030475,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05025.jpg,1
s08,08_4,session04,making a salad,332.5,337.5,335.0,0,1,1,-10.420562511905429,10.420562511905429,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05025.jpg,1
s08,08_4,session04,making a salad,332.5,337.5,335.0,0,1,0,-6.895287236529548,6.895287236529548,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05025.jpg,1
s08,08_4,session04,making a salad,335.0,340.0,337.5,0,1,1,-8.575358827463637,8.575358827463637,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05062.jpg,1
s08,08_4,session04,making a salad,335.0,340.0,337.5,0,1,1,-9.833056696159353,9.833056696159353,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05062.jpg,1
s08,08_4,session04,making a salad,335.0,340.0,337.5,0,1,1,-13.0964728134648,13.0964728134648,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05062.jpg,1
s08,08_4,session04,making a salad,337.5,342.5,340.0,0,1,1,-11.32409355798891,11.32409355798891,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05100.jpg,1
s08,08_4,session04,making a salad,337.5,342.5,340.0,0,1,0,-7.865449668526105,7.865449668526105,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05100.jpg,1
s08,08_4,session04,making a salad,337.5,342.5,340.0,0,0,0,-6.621059405123141,6.621059405123141,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05100.jpg,1
s08,08_4,session04,making a salad,340.0,345.0,342.5,0,0,0,-4.782043381212758,4.782043381212758,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05138.jpg,1
s08,08_4,session04,making a salad,340.0,345.0,342.5,0,0,0,-6.922045794345773,6.922045794345773,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05138.jpg,1
s08,08_4,session04,making a salad,340.0,345.0,342.5,0,0,0,-6.845260767757662,6.845260767757662,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05138.jpg,1
s08,08_4,session04,making a salad,342.5,347.5,345.0,0,1,1,-8.562550618831994,8.562550618831994,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05175.jpg,1
s08,08_4,session04,making a salad,342.5,347.5,345.0,0,1,1,-8.189069189971212,8.189069189971212,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05175.jpg,1
s08,08_4,session04,making a salad,342.5,347.5,345.0,0,1,0,-6.249633931925246,6.249633931925246,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05175.jpg,1
s08,08_4,session04,making a salad,345.0,350.0,347.5,0,0,0,-4.646543591957159,4.646543591957159,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05212.jpg,1
s08,08_4,session04,making a salad,345.0,350.0,347.5,0,0,0,-4.875700469081261,4.875700469081261,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05212.jpg,1
s08,08_4,session04,making a salad,345.0,350.0,347.5,0,0,0,-6.4098459590273125,6.4098459590273125,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05212.jpg,1
s08,08_4,session04,making a salad,347.5,352.5,350.0,0,1,1,-8.85279867966325,8.85279867966325,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05250.jpg,1
s08,08_4,session04,making a salad,347.5,352.5,350.0,0,1,1,-9.85742702935069,9.85742702935069,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05250.jpg,1
s08,08_4,session04,making a salad,347.5,352.5,350.0,0,1,1,-9.068790984300728,9.068790984300728,/storage/ice1/shared/d-pace_community/makerspace-datasets/VIDEO/DARai/RGB_compressed/Making a salad/camera_1_fps_15/08_4_05250.jpg,1
